StoreNumber,Store,Street,City,State,Zip,Latitude,Longitude
4170019,Dominos,4110 E Galbraith Rd,Deer Park,OH,45236,39.2032293,-84.3995747
4169966,Dominos,3517 Roosevelt Blvd,Middletown,OH,45042,39.5150576,-84.3982763
4169910,Dominos,4602 E Mahoning Ave,Warren,OH,44483,41.2375569,-80.8184166
4170139,Dominos,740 W Danforth Road,Edmond,OK,73003,35.6655009,-97.4976536
4170120,Dominos,2724 N Pennsylvania,Oklahoma City,OK,73107,35.496607,-97.565737
4170122,Dominos,4628 S Pennsylvania,Oklahoma City,OK,73119,35.4213103,-97.5734783
4170115,Dominos,1436 N Harrison Ave,Shawnee,OK,74801,35.3113187,-96.9531225
4170105,Dominos,120 W Vandament Ave,Yukon,OK,73099,35.5067215,-97.7625441
4170202,Dominos,2455 NW Monroe Ave.,Corvallis,OR,97330,44.5645659,-123.2620435
4170195,Dominos,2870 NE Hogan Drive,Gresham,OR,97030,45.5140983,-122.4228701
4170368,Dominos,4233 Edgmont Avenue,Brookhaven,PA,19015,39.8692789,-75.3824144
4170344,Dominos,29 Dansbury Terrace,East Stroudsburg,PA,18301,41.0084387,-75.1844285
4170260,Dominos,240-6 West End Blvd,Quakertown,PA,18951,40.4417682,-75.3415667
4170512,Dominos,260 East Gate Drive,Aiken,SC,29803,33.4551831,-81.7568253
4170496,Dominos,100 Accolades Drive,Columbia,SC,29229,34.1585479,-80.8875861
4170515,Dominos,3880 Due West Rd Nw,Marietta,SC,29654,35.029167,-82.4975
4170433,Dominos,2307 Reidville Road,Spartanburg,SC,29301,34.9306384,-82.0189155
4170432,Dominos,10597 Dorchester Rd,Summerville,SC,29485,32.9745103,-80.1980254
4170634,Dominos,308 New Byhalia Rd.,Collierville,TN,38017,35.042036,-89.6645266
4170601,Dominos,11408 Kingston Pike,Knoxville,TN,37934,35.878021,-84.1555946
4170658,Dominos,10011 Dixie Highway,Louisville,TN,37777,35.8217479,-84.0479643
4171088,Dominos,4201 Westbank Drive,Austin,TX,78746,30.2962208,-97.8299383
4171041,Dominos,409 A University Dr,College Station,TX,77840,30.6188029,-96.3453459
4170993,Dominos,5076 Doniphan Drive,El Paso,TX,79922,31.8271036,-106.5760857
4171135,Dominos,8613 Alameda Avenue,El Paso,TX,79903,31.7775757,-106.4424559
4170954,Dominos,600 W Northwest Hwy,Grapevine,TX,76051,32.9342919,-97.0780654
4170942,Dominos,12837 Westheimer Rd,Houston,TX,77077,29.7357302,-95.5987387
4170914,Dominos,16001 S Post Oak RD,Houston,TX,77053,29.5897815,-95.4533607
4170911,Dominos,4233 Aldine Mail Rd,Houston,TX,77039,29.9068387,-95.3363951
4170916,Dominos,50 Aldine Bender Rd,Houston,TX,77060,29.938885,-95.3991907
4170873,Dominos,1606 S Fort Hood St,Killeen,TX,76541,31.1171194,-97.7277959
4170868,Dominos,4319 Kingwood Drive,Kingwood,TX,77339,30.0442264,-95.2162283
4170857,Dominos,5110a Mcpherson Ave,Laredo,TX,78041,27.5676627,-99.4450439
4170824,Dominos,3300 W Illinois Ave,Midland,TX,79703,31.9810423,-102.1346874
4170822,Dominos,606 N Big Spring St,Midland,TX,79701,32.003468,-102.077878
4170695,Dominos,5371 South Broadway,Tyler,TX,75703,32.2556612,-95.3207069
4171172,Dominos,1153 N. Main Street,Logan,UT,84321,41.7369803,-111.8338359
4171153,Dominos,1352 East Center St,Spanish Fork,UT,84660,40.114955,-111.654923
4171294,Dominos,4211 Plank Rd Ste D,Fredericksburg,VA,22407,38.3056063,-77.5848665
4171270,Dominos,8813 Centreville Rd,Manassas,VA,20110,38.7509488,-77.4752667
4171361,Dominos,16631 Mountain Road,Montpelier,VA,23192,37.8212538,-77.6844344
4171245,Dominos,10614 Patterson Ave,Richmond,VA,23233,37.6474638,-77.6249734
4171235,Dominos,923 Village Highway,Rustburg,VA,24588,37.2728551,-79.098396
4171457,Dominos,1036 Washington Way,Longview,WA,98632,46.1381676,-122.9381672
4171448,Dominos,270 SE Cabot Dr. #1,Oak Harbor,WA,98277,48.296,-122.65385
4171419,Dominos,2600 NW Randall Way,Silverdale,WA,98383,47.6560189,-122.6955808
4171407,Dominos,8442 Pacific Avenue,Tacoma,WA,98444,47.2556506,-122.4391491
4171391,Dominos,420 S 72nd Ave #140,Yakima,WA,98908,43.6380264,-86.3781897
4171536,Dominos,6918 N Teutonia Ave,Milwaukee,WI,53209,43.1484903,-87.9462162
4171524,Dominos,2301 Jackson Street,Oshkosh,WI,54901,44.0291228,-88.4984991
4167533,Dominos,2425 Pulaski Highway,Newark,DE,19702,39.6203775,-75.7487779
4169204,Dominos,2750 Old Hardin Road,Billings,MT,59101,45.805572,-108.4433135
4169462,Dominos,74 Portsmouth Avenue,Stratham,NH,3885,43.0228677,-70.9163873
4169436,Dominos,1380 9th Street East,West Fargo,ND,58078,46.8769487,-96.8999057
4171649,Dominos,3610 Dell Range Blvd,Cheyenne,WY,82009,41.1399814,-104.8202462
4166708,Dominos,110 Ladiga Street SW,Jacksonville,AL,36265,33.8137125,-85.7613536
4166885,Dominos,3875 W Ray Rd Ste 10,Chandler,AZ,85226,33.3134777,-111.9706935
4166850,Dominos,1241 E Chandler Blvd,Phoenix,AZ,85048,33.3023519,-112.0581134
4166841,Dominos,751 E Union Hills Dr,Phoenix,AZ,85024,33.6893937,-112.0416754
4166792,Dominos,2840 Bella Vista Way,Bella Vista,AR,72714,36.4704514,-94.2128337
4166777,Dominos,2110 Higdon Ferry Rd,Hot Springs,AR,71901,34.5037004,-93.0551795
4167338,Dominos,14604 Ramona Blvd #3,Baldwin Park,CA,91706,34.0893309,-117.9488549
4167321,Dominos,2015 N Hollywood Way,Burbank,CA,91505,34.1615135,-118.3403506
4167319,Dominos,26500 Agoura Rd #104,Calabasas,CA,91302,34.1434185,-118.6994521
4167311,Dominos,3555 Clares St Ste A,Capitola,CA,95010,36.9764598,-121.9501551
4167223,Dominos,15908 Halliburton Rd,Hacienda Heights,CA,91745,33.9930677,-117.9686755
4167160,Dominos,1381 W. Sunset BLVD.,Los Angeles,CA,90026,34.0724571,-118.2489741
4167167,Dominos,1759 W Colorado Blvd,Los Angeles,CA,90041,34.1396818,-118.2058241
4167148,Dominos,2025 E. Florence Ave,Los Angeles,CA,90001,33.9747245,-118.2347101
4167170,Dominos,2101 W. Century Blvd,Los Angeles,CA,90047,33.9530279,-118.3177239
4167151,Dominos,2803 Figueroa Street,Los Angeles,CA,90007,34.0282521,-118.2821958
4167166,Dominos,5401 S. Figueroa St.,Los Angeles,CA,90037,33.9891531,-118.2836169
4167168,Dominos,950 W Manchester Ave,Los Angeles,CA,90044,33.9478802,-118.2935891
4167369,Dominos,129 S. Frontage Road,Nipomo,CA,93444,35.0427547,-120.4759986
4167101,Dominos,13030 VANDEGRIFT AVE,OCEANSIDE,CA,92054,33.1958696,-117.3794834
4167078,Dominos,15500 Paramount Blvd,Paramount,CA,90723,33.8928164,-118.1598286
4167067,Dominos,1913 N Placentia Ave,Placentia,CA,92870,33.8722371,-117.8703363
4167042,Dominos,4955 Felspar Suite E,Riverside,CA,92509,33.9996052,-117.4321452
4167028,Dominos,1901 J Street Unit C,Sacramento,CA,95811,38.5687106,-121.4239226
4167014,Dominos,10606 Camino Ruiz #9,San Diego,CA,92126,32.910004,-117.1448098
4166988,Dominos,576 E Santa Clara St,San Jose,CA,95112,37.3456227,-121.8847222
4166965,Dominos,2934 Westminster Ave,Seal Beach,CA,90740,33.7584108,-118.0808776
4166941,Dominos,2220 N Moorpark #104,Thousand Oaks,CA,91360,34.2092232,-118.8678105
4167456,Dominos,10909 E. Arapahoe Pl,Centennial,CO,80111,39.6166715,-104.8746508
4167451,Dominos,5168 N Academy BLVD.,Colorado Springs,CO,80918,38.9043608,-104.7637619
4167413,Dominos,6890 Mesa Ridge Pkwy,Fountain,CO,80917,38.8825531,-104.7345937
4167408,Dominos,2249 Broadway # 102a,Grand Junction,CO,81503,40.7849741,-73.979467
4167387,Dominos,481 Hwy. 105 Ste.200,Monument,CO,80132,39.0916586,-104.872758
4167864,Dominos,5830 Se Abshire Blvd,Belleview,FL,34420,29.0552578,-82.0623105
4167859,Dominos,10114 S Military Trl,Boynton Beach,FL,33436,26.5246276,-80.1229057
4167854,Dominos,947 E. Brandon Blvd.,Brandon,FL,33511,27.9376014,-82.270106
4167850,Dominos,394 Highway 29 South,Cantonment,FL,32533,30.581913,-87.303645
4167821,Dominos,1675 Providence Blvd,Deltona,FL,32725,28.905593,-81.226617
4167819,Dominos,1822 S Ridgewood Ave,Edgewater,FL,32141,28.971993,-80.896034
4167759,Dominos,2562 W Indiantown Rd,Jupiter,FL,33458,26.9342246,-80.0942087
4167750,Dominos,2372 W US Highway 90,Lake City,FL,32055,30.1896756,-82.6392899
4167729,Dominos,1510 S. Orlando Ave.,Maitland,FL,32751,28.6146762,-81.3651449
4167665,Dominos,2712 Chickasaw Trail,Orlando,FL,32817,28.5880175,-81.2408689
4167672,Dominos,9326 Narcoossee Road,Orlando,FL,32827,28.4055091,-81.2849169
4167640,Dominos,9528 Front Beach Rd.,Panama City Beach,FL,32408,30.14763,-85.735897
4167619,Dominos,1940-1 Kings Highway,Port Charlotte,FL,33952,26.9761707,-82.0906448
4167618,Dominos,2150-A Tamiami Trail,Port Charlotte,FL,33948,26.9995213,-82.1229157
4167595,Dominos,13081 Spring Hill Dr,Spring Hill,FL,34609,28.4599887,-82.5344172
4167566,Dominos,1540 N Singleton Ave,Titusville,FL,32796,28.6311026,-80.8433145
4168005,Dominos,12 Euharlee Rd Ste E,Cartersville,GA,30120,34.124168,-84.8486099
4167964,Dominos,3643 Cherokee Street,Kennesaw,GA,30144,34.019288,-84.5959613
4167942,Dominos,3100 Washington Road,Martinez,GA,30907,33.5173577,-82.0756734
4168283,Dominos,380 W Galena Suite 1,Aurora,IL,60506,41.7691984,-88.3821989
4168248,Dominos,321 East 35th Street,Chicago,IL,60616,41.8403395,-87.6137011
4168254,Dominos,4608 W Fullerton Ave,Chicago,IL,60639,41.9246869,-87.7419833
4168204,Dominos,2081 Barrington Road,Hoffman Estates,IL,60169,42.057799,-88.114494
4168203,Dominos,2141 W. 183rd Street,Homewood,IL,60430,41.5572567,-87.6656014
4168288,Dominos,469-B W. Liberty St.,Wauconda,IL,60084,42.2589122,-88.1392474
4168137,Dominos,323 W Irving Park Rd,Wood Dale,IL,60191,41.9633625,-87.9789562
4168353,Dominos,1940 N GreenRiver Rd,Evansville,IN,47715,37.961954,-87.4703029
4168347,Dominos,1713 N Morton Street,Franklin,IN,46131,42.2748876,-71.0720241
4168299,Dominos,527 N Section Street,Sullivan,IN,47882,39.0953199,-87.4058525
4168371,Dominos,437 S John Sims Pkwy,Valparaiso,IN,46383,41.4730948,-87.0611412
4168467,Dominos,2201A Stonehenge Ave,Bowling Green,KY,42101,36.9826211,-86.4829835
4168446,Dominos,310 South 1st Street,Lagrange,KY,40031,38.4166464,-85.4169211
4168444,Dominos,3130 Pimlico Parkway,Lexington,KY,40517,37.9817391,-84.485507
4168428,Dominos,2400 Brownsboro Road,Louisville,KY,40206,38.2587807,-85.6978476
4168748,Dominos,10518 Greensboro Rd.,Denton,MD,21629,38.8845582,-75.8271563
4168719,Dominos,8268 Vetrans Highway,Millersville,MD,21108,39.1122481,-76.6237404
4168713,Dominos,18037 GEORGIA AVENUE,Olney,MD,20832,39.1531627,-77.066923
4168667,Dominos,1144 Saratoga Street,Boston,MA,2128,42.3695431,-71.0200613
4168664,Dominos,1085 N. Montello St.,Brockton,MA,2301,42.0725522,-71.0378909
4168654,Dominos,390 Rhode Island Ave,Fall River,MA,2724,41.6883098,-71.1745579
4168875,Dominos,10437 West McNichols,Detroit,MI,48221,42.4349152,-83.1541796
4168863,Dominos,2113 S Ballenger Hwy,Flint,MI,48503,43.0145534,-83.6720756
4168854,Dominos,264 N River Ave # 20,Holland,MI,49424,42.805741,-86.1156428
4168817,Dominos,2080 Niles Road #100,St Joseph,MI,49085,42.0786787,-86.4841276
4168988,Dominos,9370 Lexington Ave N,Circle Pines,MN,55014,45.1668089,-93.1218479
4168968,Dominos,17565 Central Ave NE,Ham Lake,MN,55304,45.2841866,-93.2086534
4168945,Dominos,4552 Bloomington Ave,Minneapolis,MN,55407,44.9398026,-93.2533339
4168944,Dominos,4737 Hiawatha Avenue,Minneapolis,MN,55406,44.9406559,-93.2231727
4168929,Dominos,5863 Neil Ave. North,Oak Park Hts,MN,56435,46.729553,-94.6858998
4169128,Dominos,1951 Richardson Road,Arnold,MO,63010,38.4328317,-90.3776187
4169096,Dominos,2711 High Ridge Blvd,High Ridge,MO,63049,38.4732609,-90.5352356
4169092,Dominos,318 E Main Street #1,Jackson,MO,63755,39.3399327,-80.0142222
4169024,Dominos,9605 Manchester Road,St. Louis,MO,63119,38.5842641,-90.3513021
4169691,Dominos,4860 Blue Diamond Rd,Las Vegas,NV,89139,36.0402159,-115.2244853
4169681,Dominos,5124 Camino Al Norte,North Las Vegas,NV,89030,36.1988592,-115.1175013
4169611,Dominos,440 White Horse Pike,Atco,NJ,8004,39.7697878,-74.887946
4169555,Dominos,942 Radio Rd. Unit 7,Little Egg Harbor,NJ,8087,39.5675854,-74.369887
4169516,Dominos,1100 Route 130 South,Robbinsville,NJ,8691,40.2162036,-74.6195327
4169501,Dominos,1805 North Olden Ave,Trenton,NJ,8638,40.2791109,-74.7798658
4169371,Dominos,104 Five Points Road,Dudley,NC,28333,35.2939432,-77.9967043
4169362,Dominos,640 S Van Buren Road,Eden,NC,27288,36.4884715,-79.7667026
4169310,Dominos,150 Forest Hill Road,Lexington,NC,27295,35.8240265,-80.2533838
4169279,Dominos,13220 Strickland Rd.,Raleigh,NC,27613,35.9095922,-78.7267416
4169207,Dominos,528 - B Hawthorne Rd,Yadkinville,NC,27055,36.1351995,-80.6482362
4170051,Dominos,1969 Eight Mile Road,Cincinnati,OH,45230,39.0714909,-84.3857442
4170055,Dominos,7569 Bridgetown Road,Cincinnati,OH,45248,39.1543515,-84.6685327
4170008,Dominos,1008 E Second Street,Franklin,OH,45005,39.5589474,-84.3041074
4170090,Dominos,3604 S College Rd #A,Wilmington,OH,28412,34.1770657,-77.8917754
4170130,Dominos,1262 N Interstate Dr,Norman,OK,73072,35.2335824,-97.4881261
4170209,Dominos,1901 Pacific Blvd SE,Albany,OR,97321,44.6365107,-123.1059282
4170176,Dominos,15989 SW 72nd Avenue,Portland,OR,97224,45.4098471,-122.7490496
4170359,Dominos,4015 Germantown Pike,Collegeville,PA,19426,40.1856597,-75.451571
4170396,Dominos,530 North Antrim Way,Greencastle,PA,17225,39.7904325,-77.7275259
4170249,Dominos,1420 Mulberry Street,Scranton,PA,18510,41.4089391,-75.641175
4170223,Dominos,1201 Wilmington Pike,West Chester,PA,19382,39.960664,-75.605488
4170607,Dominos,2694 Boones Creek #7,Johnson City,TN,37615,36.374806,-82.4270729
4170659,Dominos,8404 Preston Highway,Louisville,TN,37777,35.8217479,-84.0479643
4170538,Dominos,3012 Longford Dr #11,Spring Hill,TN,37174,35.7729516,-86.9139673
4171076,Dominos,4627 Highway 146 # 1,Bacliff,TX,77518,29.4979347,-94.9940389
4171054,Dominos,2211 WM J Bryan Pkwy,Bryan,TX,77802,30.6656769,-96.3303469
4171043,Dominos,426 W. Southline St.,Cleveland,TX,77327,30.34132,-95.0854885
4171001,Dominos,1518 W University Dr,Edinburg,TX,78539,26.268255,-98.1884949
4170955,Dominos,3613 Ira E Woods Ave,Grapevine,TX,76051,32.9342919,-97.0780654
4170931,Dominos,10971 Scarsdale Blvd,Houston,TX,77089,29.7700861,-95.188127
4170913,Dominos,8535 CE King Parkway,Houston,TX,77044,29.8963788,-95.1640605
4170844,Dominos,110 Triple Creek Cir,Longview,TX,75601,32.5110478,-94.7492308
4170838,Dominos,1616b University Ave,Lubbock,TX,79401,33.584646,-101.8521082
4170843,Dominos,5815 82nd St Ste 135,Lubbock,TX,79424,33.47561,-101.9233964
4170837,Dominos,5815 82nd St Ste 135,Lubbock,TX,79424,33.47561,-101.9233964
4171129,Dominos,7464 Winchester Road,Memphis,TX,79245,34.7247758,-100.5340144
4170811,Dominos,316 Business Ih 35 S,New Braunfels,TX,78130,29.6740291,-98.1212761
4170797,Dominos,1140 E Expressway 83,Pharr,TX,78577,26.1947962,-98.1836216
4170682,Dominos,31100 FM 2920 Rd # B,Waller,TX,77484,30.0612203,-95.9109039
4171169,Dominos,750 Kearns Blvd #140,Park City,UT,84068,40.6609907,-111.5090119
4171152,Dominos,1180 N Main St Ste 1,Springville,UT,84663,40.1652335,-111.6107526
4171318,Dominos,1147 Fifth Street SW,Charlottesville,VA,22903,38.0293059,-78.4766781
4171312,Dominos,426 Peppers Ferry Rd,Christiansburg,VA,24073,37.1298517,-80.4089389
4171266,Dominos,2057 Wal-Mart Way #6,Midlothian,VA,23113,41.273836,-80.7789559
4171241,Dominos,8201 Williamson Road,Roanoke,VA,24019,37.3490124,-79.9528451
4171495,Dominos,3704 172nd Street NE,Arlington,WA,98223,48.1987118,-122.1251418
4171442,Dominos,845 NE Monroe Street,Pullman,WA,99163,46.7297771,-117.1817377
4171439,Dominos,615 East Pioneer Way,Puyallup,WA,98372,47.1853785,-122.2928974
4171414,Dominos,2108 E Wellesley Ave,Spokane,WA,99207,47.6939041,-117.3932074
4171406,Dominos,5402 S Washington St,Tacoma,WA,98409,47.2111473,-122.4850184
4171568,Dominos,1719 N Clairmont Ave,Eau Claire,WI,54703,44.8191167,-91.5346276
4171558,Dominos,46 South Main Street,Hartford,WI,53027,43.3177794,-88.3789862
4167545,Dominos,261 N. Dupont Hwy #3B,Dover,DE,19901,39.1716706,-75.5158565
4171385,Dominos,485 Colchester Ave #1,Burlington,VT,5401,44.4879946,-73.1865101
4166712,Dominos,4506 University Dr NW,Huntsville,AL,35816,34.7355368,-86.6425541
4166757,Dominos,3214 Jefferson Avenue,Texarkana,AR,71854,33.4417915,-94.0376881
4167305,Dominos,23565 S. Avalon Blvd.,Carson,CA,90745,33.8079173,-118.2812722
4167297,Dominos,4200 Chino Hills Pkwy,Chino Hills,CA,91709,33.959453,-117.725608
4167264,Dominos,7433 Florence Ave # A,Downey,CA,90240,33.9587535,-118.1394436
4167234,Dominos,15900-A Crenshaw Blvd,Gardena,CA,90249,33.901022,-118.3169714
4167230,Dominos,723 South Central Ave,Glendale,CA,91204,34.1377656,-118.2614332
4167216,Dominos,201 Pacific Coast Hwy,Hermosa Beach,CA,90254,33.8561825,-118.3922515
4167215,Dominos,16967 Main St Ste 105,Hesperia,CA,92345,34.3796975,-117.3139005
4167133,Dominos,28715 Los Alisos Blvd,Mission Viejo,CA,92692,33.6147846,-117.637617
4167127,Dominos,24853 Alessandro Blvd,Moreno Valley,CA,92553,33.924658,-117.2499749
4167097,Dominos,2550 S. VINEYARD AVE.,Ontario,CA,91761,34.0348144,-117.5848025
4166982,Dominos,805 W San Marcos Blvd,San Marcos,CA,92069,33.1361904,-117.181924
4167459,Dominos,1003 Royal Gorge Blvd,Canon City,CO,81212,38.4428389,-105.2336015
4167447,Dominos,204 Mountview Lane #7,Colorado Springs,CO,80907,46.5413517,-122.7759738
4167452,Dominos,205-C Rockrimmon Blvd,Colorado Springs,CO,80919,38.9301358,-104.8804893
4167417,Dominos,732 South Lemay Ste A,Fort Collins,CO,80524,40.5768017,-105.0574212
4167412,Dominos,225 East Aspen Street,Fruita,CO,81521,39.162526,-108.7313435
4167381,Dominos,1501 S Prairie Avenue,Pueblo,CO,81005,38.170088,-104.798771
4167515,Dominos,639 Farmington Avenue,Bristol,CT,6010,41.671765,-72.94927
4167496,Dominos,1523-B Stanley Street,New Britian,CT,6053,41.6881608,-72.7865518
4167795,Dominos,3309 W University Ave,Gainesville,FL,32607,29.647247,-82.4156829
4167790,Dominos,35849 Us Highway 27 N,Haines City,FL,33844,28.1141841,-81.6178536
4167730,Dominos,1474 South 6th Street,Macclenny,FL,32063,30.284128,-82.1118621
4167648,Dominos,32530 US Highway 19 N,Palm Harbor,FL,34684,28.0673764,-82.7243484
4167572,Dominos,6117 N Florida Avenue,Tampa,FL,33604,28.0143207,-82.4595115
4167561,Dominos,5445 20th Street #103,Vero Beach,FL,32966,27.6380708,-80.4413771
4167974,Dominos,1010 Battlefield Pkwy,Fort Oglethorpe,GA,30742,34.9487162,-85.2437841
4167967,Dominos,188 Burnt Mountain Rd,Jasper,GA,30143,34.444827,-84.4012581
4167958,Dominos,1319 Lakes Blvd Ste B,Lake Park,GA,31636,30.6846637,-83.1828732
4167948,Dominos,4724 Lower Roswell Rd,Marietta,GA,30068,33.9541295,-84.4425727
4167943,Dominos,610 N Greenbriar Pkwy,Marietta,GA,30062,33.9792425,-84.4575197
4168280,Dominos,38973 N. Lewis Avenue,Beach Park,IL,60099,42.4380116,-87.8548616
4168247,Dominos,1453 E Hyde Park Blvd,Chicago,IL,60615,41.8022302,-87.5897555
4168150,Dominos,1450 West Main Street,St Charles,IL,60174,41.9130507,-88.332157
4168346,Dominos,51160 Bittersweet #1A,Granger,IN,46530,38.2290722,-92.7224571
4168311,Dominos,811 W McGalliard Road,Muncie,IN,47303,40.2186706,-85.3964752
4168310,Dominos,2613 Charlestown Road,New Albany,IN,47150,38.2856247,-85.8241312
4168292,Dominos,330 EAST STATE STREET,WEST LAFAYETTE,IN,47906,40.4212743,-86.9003668
4168071,Dominos,4825 E P True Parkway,West Des Moines,IA,50265,41.5507357,-93.7333537
4168468,Dominos,3901 Scottsville Road,Bowling Green,KY,42104,36.88064,-86.4794359
4168474,Dominos,10314 Watterson Trail,Jeffersontown,KY,40299,38.1942356,-85.5644033
4168434,Dominos,3951 Taylorsville Rd.,Louisville,KY,40220,38.2191978,-85.6177891
4168554,Dominos,1002 A Johnson Street,Bossier City,LA,71112,32.5159852,-93.7321228
4168524,Dominos,1604 South 5th Street,Leesville,LA,71446,31.1264719,-93.2717147
4168782,Dominos,11616 Reisterstown Rd,Reisterstown,MD,61016,42.2347434,-88.9489912
4168576,Dominos,824 Washington Street,Weymouth,MA,2189,42.210555,-70.924958
4168867,Dominos,24063 Orchard Lake Rd,Farmington,MI,48336,42.4644795,-83.3763218
4168843,Dominos,16136 Middlebelt Road,Livonia,MI,48154,42.3939863,-83.3735966
4168816,Dominos,5930 Cleveland Avenue,Stevensville,MI,49127,42.014487,-86.5194654
4168889,Dominos,1764 Hudson Bridge Rd,Stockbridge,MI,49285,42.4511466,-84.1805146
4169004,Dominos,3551 Lexington Ave N.,Arden Hills,MN,55112,45.046309,-93.1799288
4168992,Dominos,13756 Nicollet Avenue,Burnsville,MN,55337,44.7758378,-93.2684215
4168983,Dominos,5704 Miller Trunk Hwy,Duluth,MN,55811,46.8365184,-92.2275521
4168979,Dominos,1975 Silver Bell Road,Eagan,MN,55122,44.8149747,-93.2080991
4169137,Dominos,8046 Highway 51 North,Southaven,MS,38671,34.9773489,-90.0159209
4169080,Dominos,1816 S. Jefferson Ave,Lebanon,MO,65536,37.6805967,-92.6637865
4169053,Dominos,1966 S Old Highway 94,Saint Charles,MO,63303,38.788698,-90.511764
4169532,Dominos,538 Livingston Street,Norwood,NJ,7648,40.9981532,-73.9618039
4169486,Dominos,100 Kinderkamack Road,Westwood,NJ,7675,40.9912087,-74.0326395
4169830,Dominos,2229 Route 112 Unit I,Coram,NY,11727,40.8754639,-73.0223818
4169363,Dominos,1209 West Main Street,Durham,NC,27701,36.0054932,-78.9147606
4169330,Dominos,2205 Kirkwood St #104,High Point,NC,27262,41.3419411,-93.3851636
